id,examResultQuestionId,answerId,answerValue,isCorrect,createdAt
01KCXK1QG5Z6E2B9ATPP5WBXKD,01KCXK1QG4FP1T63XET0W04KNV,01KCXGG0X00001H0Q1FW4NYQM8,Public revenue and expenditure,True,2025-12-02T18:52:00Z
01KCXK1QG68WTQE9MRGKKFF81V,01KCXK1QG51TER3PNZRM9TMQZ8,01KCXGG0X10001H0Q1FW4P6208,Hire staff,False,2025-12-02T18:52:00Z
01KCXK1QG62PGJC7V3TMSYTNAZ,01KCXK1QG6GR369SNGR841V42T,01KCXGG0X10001H0Q1FW4P8F50,Personal interest influences official duty,True,2025-12-02T18:52:00Z
01KCXK1QG7892904FP0YYD7FX8,01KCXK1QG64EY45SZ8XXX20WZ1,01KCXGG0X10001H0Q1FW4PF8XR,No reporting needed,False,2025-12-02T18:52:00Z
01KCXK1QG8BAR4ZQGVCJEHKEKB,01KCXK1QG7776SEK217P75G4T5,01KCXGG0X10001H0Q1FW4PP0R0,Transfer all risk,False,2025-12-02T18:52:00Z
01KCXK1QG86SKKXFD9XPXA1622,01KCXK1QG851XMECTHN5KCFMPV,01KCXGG0X10001H0Q1FW4PRMQG,Measure performance,True,2025-12-02T18:52:00Z
01KCXK1QG92MXQKRM2JWCC5NT9,01KCXK1QG8GYKS7SDPM285003P,01KCXGG0X20001H0Q1FW4PY1JR,Autocratic,True,2025-12-02T18:52:00Z
01KCXK1QG9TC4984HDN9X8TRB1,01KCXK1QG9GVQHJKNNWZQ5Y64G,01KCXGG0X20001H0Q1FW4Q2WVG,Transparency,True,2025-12-02T18:52:00Z
01KCXK1QG9R9X2RWB3RSEWVR6J,01KCXK1QG9DCH02VGD2S4KNCY6,01KCXGG0X20001H0Q1FW4Q85SR,Public revenue and expenditure,True,2025-12-02T18:52:00Z
01KCXK1QGAAVXJXYR7TEMJ8F6Q,01KCXK1QG9F13AGV080XQXEGTW,01KCXGG0X20001H0Q1FW4QENT0,Close project,False,2025-12-02T18:52:00Z
01KCXK1QGBVTRX0M72RAFVZ6H0,01KCXK1QGAKEE8DPTMVYQ686E0,01KCXGG0X20001H0Q1FW4QJA0R,Personal interest influences official duty,True,2025-12-02T18:52:00Z
01KCXK1QGBRC9GFDB19HY1GZSF,01KCXK1QGBMA11YGFW1E0TW9YG,01KCXGG0X20001H0Q1FW4QPBX0,Officials answer to citizens,True,2025-12-02T18:52:00Z
01KCXK1QGBFY7GRBBH4Z0W7N2P,01KCXK1QGBBRCFPRMZJHHJ85QP,01KCXGG0X30001H0Q1FW4QWJ4R,Identify and mitigate risks,True,2025-12-02T18:52:00Z
01KCXK1QGCN7ZDT1WTC83TAJ0J,01KCXK1QGBCFJDTZP0P8XHNQ8C,01KCXGG0X30001H0Q1FW4R4698,Reduce transparency,False,2025-12-02T18:52:00Z
01KCXK1QGDM3VCP2DT9NFRM3VH,01KCXK1QGC22329FJ4BM5MC5BM,01KCXGG0X30001H0Q1FW4R6RA8,Autocratic,True,2025-12-02T18:52:00Z
01KCXK1QGD58BZN5EPV9AW0GA7,01KCXK1QGD2H924DZ0W8WPVXP6,01KCXGG0X30001H0Q1FW4RBZA0,Transparency,True,2025-12-02T18:52:00Z
01KCXK1QGE9GQGFQXHCTJ9GKY9,01KCXK1QGD4NJ396832100CVQK,01KCXGG0X30001H0Q1FW4RFTBG,Private income,False,2025-12-02T18:52:00Z
01KCXK1QGEEDAG7W46SZYC57EK,01KCXK1QGE4CMNHMMFZ928VMY7,01KCXGG0X30001H0Q1FW4RPQ20,Define objectives and authority,True,2025-12-02T18:52:00Z
01KCXK1QGFGZF1BZAFM3XQT0VC,01KCXK1QGE1VKS2C64CVVB82K1,01KCXGG0X40001H0Q1FW4RVV40,Personal interest influences official duty,True,2025-12-02T18:52:00Z
01KCXK1QGFHKQC81X2QZR9FKGW,01KCXK1QGFZHM828ZYE9SC6TSP,01KCXGG0X40001H0Q1FW4RZFAR,Officials answer to citizens,True,2025-12-02T18:52:00Z
01KCXK1QGG5P3RJY116P0MQCPH,01KCXK1QGFJ39BP1R6MWSMBKK8,01KCXGG0X40001H0Q1FW4S5QH0,Identify and mitigate risks,True,2025-12-02T18:52:00Z
01KCXK1QGG9D4RH4RJ5JBSY71E,01KCXK1QGG46DCXRQF8Y6DSMBG,01KCXGG0X40001H0Q1FW4SATKR,Measure performance,True,2025-12-02T18:52:00Z
01KCXK1QGHQYYG3XVXMQN2P611,01KCXK1QGGYDK7YVVT7KYEM7X6,01KCXGG0X40001H0Q1FW4SFNWG,Autocratic,True,2025-12-02T18:52:00Z
01KCXK1QGH60J5KB6D7EH7JFZF,01KCXK1QGHHJ6TMWSH9P0FX5NN,01KCXGG0X40001H0Q1FW4SMH58,Transparency,True,2025-12-02T18:52:00Z
01KCXK1QGJQQETB4CCBN4D3E8T,01KCXK1QGHW9ZNMQ6FMBTEQQPS,01KCXGG0X50001H0Q1FW4SSGB0,Public revenue and expenditure,True,2025-12-02T18:52:00Z
01KCXK1QGJ3HRHA2B5FSH21WSB,01KCXK1QGJR3Z8G9E4265QTDNA,01KCXGG0X50001H0Q1FW4SYCK0,Define objectives and authority,True,2025-12-02T18:52:00Z
01KCXK1QGJTRFCD2RWFXA8D9ES,01KCXK1QGJCC1WBB5T1WKB1YNR,01KCXGG0X50001H0Q1FW4T3HM8,Personal interest influences official duty,True,2025-12-02T18:52:00Z
01KCXK1QGKEMMR9AFS1ES8EKJN,01KCXK1QGJ4ZF4N4XT0Z85RXRC,01KCXGG0X50001H0Q1FW4T7HJ0,Officials answer to citizens,True,2025-12-02T18:52:00Z
01KCXK1QGK904QKRS64B9B6ZEP,01KCXK1QGKSS06EX11YHXB7XXV,01KCXGG0X50001H0Q1FW4TDJXG,Identify and mitigate risks,True,2025-12-02T18:52:00Z
01KCXK1QGKS8775DJGWANX5MX6,01KCXK1QGKKQSGGY9BQ3XJQJS6,01KCXGG0X50001H0Q1FW4TJF5G,Measure performance,True,2025-12-02T18:52:00Z
01KCXK1QGM9P8XRN3KXVM29JS9,01KCXK1QGMEST90CSM3BJ21MT8,01KCXGG0X50001H0Q1FW4TQFAG,Autocratic,True,2025-12-02T18:52:00Z
